model,dataset_idx,task,source,answer,media,prompt,response,layer_idx,image_ratio,prompt_ratio,gen_ratio
Zhoues/RoboRefer-2B-SFT,42,Relation,ADE20K,(A),/tmp/tmpemgqmh1a.png,"Considering the relative positions of the refrigerator and the fire extinguisher in the image provided, where is the refrigerator located with respect to the fire extinguisher? Select from the following choices.
(A) above
(B) below",(A) above,24,0.53173828125,0.3447265625,0.12353515625
Zhoues/RoboRefer-2B-SFT,42,Relation,ADE20K,(A),/tmp/tmpemgqmh1a.png,"Considering the relative positions of the refrigerator and the fire extinguisher in the image provided, where is the refrigerator located with respect to the fire extinguisher? Select from the following choices.
(A) above
(B) below",(A) above,25,0.5888671875,0.402587890625,0.008148193359375
Zhoues/RoboRefer-2B-SFT,42,Relation,ADE20K,(A),/tmp/tmpemgqmh1a.png,"Considering the relative positions of the refrigerator and the fire extinguisher in the image provided, where is the refrigerator located with respect to the fire extinguisher? Select from the following choices.
(A) above
(B) below",(A) above,26,0.49951171875,0.43212890625,0.068359375
Zhoues/RoboRefer-2B-SFT,42,Relation,ADE20K,(A),/tmp/tmpemgqmh1a.png,"Considering the relative positions of the refrigerator and the fire extinguisher in the image provided, where is the refrigerator located with respect to the fire extinguisher? Select from the following choices.
(A) above
(B) below",(A) above,27,0.461669921875,0.465087890625,0.0733642578125
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,0,0.1246337890625,0.53076171875,0.344482421875
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,1,0.1148681640625,0.8349609375,0.0504150390625
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,2,0.455322265625,0.51171875,0.032958984375
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,3,0.398681640625,0.53662109375,0.0645751953125
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,4,0.455078125,0.48388671875,0.060760498046875
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,5,0.4970703125,0.451904296875,0.051177978515625
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,6,0.482666015625,0.458984375,0.05859375
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,7,0.66357421875,0.312255859375,0.0239715576171875
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,8,0.483154296875,0.396728515625,0.12005615234375
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,9,0.56640625,0.372314453125,0.06134033203125
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,10,0.447509765625,0.5087890625,0.04339599609375
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,11,0.460205078125,0.49072265625,0.049285888671875
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,12,0.414794921875,0.47998046875,0.105224609375
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,13,0.33056640625,0.6298828125,0.03961181640625
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,14,0.28125,0.70654296875,0.01206207275390625
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,15,0.429443359375,0.490478515625,0.08001708984375
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,16,0.1695556640625,0.70068359375,0.1298828125
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,17,0.206298828125,0.77294921875,0.0207977294921875
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,18,0.35302734375,0.5673828125,0.0799560546875
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,19,0.51513671875,0.455322265625,0.029571533203125
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,20,0.48388671875,0.483154296875,0.032745361328125
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,21,0.51953125,0.420166015625,0.06024169921875
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,22,0.580078125,0.413330078125,0.006725311279296875
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,23,0.53857421875,0.35791015625,0.1033935546875
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,24,0.54052734375,0.325439453125,0.134033203125
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,25,0.5830078125,0.41015625,0.006618499755859375
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,26,0.5068359375,0.447998046875,0.045257568359375
Zhoues/RoboRefer-2B-SFT,43,Relation,ADE20K,(B),/tmp/tmppld75qve.png,"Considering the relative positions of the wall (annotated by the red box) and the stove in the image provided, where is the wall (annotated by the red box) located with respect to the stove? Select from the following choices.
(A) left
(B) right",(B) right,27,0.41796875,0.53466796875,0.04742431640625
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,0,nan,nan,nan
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,1,0.095947265625,0.83251953125,0.0712890625
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,2,0.4296875,0.50634765625,0.06414794921875
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,3,0.410400390625,0.51806640625,0.07135009765625
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,4,0.42919921875,0.497802734375,0.072998046875
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,5,0.43310546875,0.52099609375,0.045623779296875
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,6,0.356689453125,0.56982421875,0.07330322265625
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,7,0.544921875,0.42333984375,0.031646728515625
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,8,0.3818359375,0.4580078125,0.1602783203125
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,9,0.44775390625,0.489501953125,0.06268310546875
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,10,0.353759765625,0.5927734375,0.05389404296875
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,11,0.3173828125,0.615234375,0.06756591796875
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,12,0.383056640625,0.50341796875,0.113525390625
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,13,0.302978515625,0.6416015625,0.055206298828125
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,14,0.24853515625,0.73388671875,0.0174713134765625
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,15,0.314453125,0.58837890625,0.096923828125
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,16,0.08282470703125,0.79248046875,0.12445068359375
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,17,0.11090087890625,0.86474609375,0.024200439453125
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,18,0.349365234375,0.56103515625,0.08966064453125
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,19,0.5537109375,0.428466796875,0.0178070068359375
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,20,0.50439453125,0.4765625,0.018829345703125
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,21,0.58642578125,0.359619140625,0.0538330078125
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,22,0.5048828125,0.48779296875,0.007221221923828125
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,23,0.462646484375,0.43701171875,0.1002197265625
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,24,0.517578125,0.364990234375,0.1173095703125
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,25,0.56787109375,0.422607421875,0.00946044921875
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,26,0.44580078125,0.490966796875,0.06317138671875
Zhoues/RoboRefer-2B-SFT,44,Relation,ADE20K,(A),/tmp/tmpwil_oqw_.png,"Considering the relative positions of the light troffer and the flowerpot in the image provided, where is the light troffer located with respect to the flowerpot? Select from the following choices.
(A) above
(B) below",(A) above,27,0.40234375,0.52783203125,0.06982421875
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,0,nan,nan,nan
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,1,0.111572265625,0.82275390625,0.0655517578125
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,2,0.40771484375,0.5283203125,0.0638427734375
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,3,0.377685546875,0.55078125,0.07135009765625
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,4,0.407470703125,0.50830078125,0.08392333984375
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,5,0.460205078125,0.485595703125,0.054412841796875
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,6,0.464599609375,0.473876953125,0.06146240234375
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,7,0.68798828125,0.29150390625,0.0203399658203125
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,8,0.470703125,0.39501953125,0.1343994140625
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,9,0.53173828125,0.405029296875,0.06304931640625
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,10,0.419677734375,0.52099609375,0.059112548828125
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,11,0.478271484375,0.466064453125,0.055938720703125
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,12,0.434814453125,0.463134765625,0.10211181640625
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,13,0.319091796875,0.63134765625,0.049652099609375
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,14,0.305908203125,0.6796875,0.01453399658203125
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,15,0.440673828125,0.4755859375,0.08380126953125
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,16,0.1617431640625,0.7099609375,0.128173828125
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,17,0.2022705078125,0.7646484375,0.03314208984375
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,18,0.412109375,0.51708984375,0.0712890625
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,19,0.64208984375,0.344482421875,0.01317596435546875
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,20,0.57666015625,0.399658203125,0.0238494873046875
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,21,0.53857421875,0.405517578125,0.055755615234375
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,22,0.64306640625,0.354736328125,0.0021152496337890625
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,23,0.53173828125,0.35595703125,0.1124267578125
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,24,0.5576171875,0.3447265625,0.09765625
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,25,0.65283203125,0.33935546875,0.00785064697265625
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,26,0.5205078125,0.43701171875,0.0421142578125
Zhoues/RoboRefer-2B-SFT,45,Relation,ADE20K,(A),/tmp/tmppl5wgj7j.png,"Considering the relative positions of the picture (annotated by the red box) and the work surface in the image provided, where is the picture (annotated by the red box) located with respect to the work surface? Select from the following choices.
(A) left
(B) right",(A) left,27,0.453125,0.494384765625,0.052703857421875
Zhoues/RoboRefer-2B-SFT,46,Relation,ADE20K,(A),/tmp/tmpxabwylji.png,"Considering the relative positions of the curtain (annotated by the red box) and the air conditioning in the image provided, where is the curtain (annotated by the red box) located with respect to the air conditioning? Select from the following choices.
(A) above
(B) below",(A) above,0,nan,nan,nan
Zhoues/RoboRefer-2B-SFT,46,Relation,ADE20K,(A),/tmp/tmpxabwylji.png,"Considering the relative positions of the curtain (annotated by the red box) and the air conditioning in the image provided, where is the curtain (annotated by the red box) located with respect to the air conditioning? Select from the following choices.
(A) above
(B) below",(A) above,1,0.1031494140625,0.83056640625,0.0662841796875
Zhoues/RoboRefer-2B-SFT,46,Relation,ADE20K,(A),/tmp/tmpxabwylji.png,"Considering the relative positions of the curtain (annotated by the red box) and the air conditioning in the image provided, where is the curtain (annotated by the red box) located with respect to the air conditioning? Select from the following choices.
(A) above
(B) below",(A) above,2,0.397705078125,0.53662109375,0.06536865234375
